"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Lat Pulldown (Cable)";"4";"68.0388";"6";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Lat Pulldown (Cable)";"5";"54.431039999999996";"8";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Seated Row (Cable)";"1";"47.627159999999996";"8";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Seated Row (Cable)";"2";"61.23492";"8";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Seated Row (Cable)";"3";"68.0388";"8";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Seated Row (Cable)";"4";"61.23492";"8";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Seated Row (Cable)";"5";"47.627159999999996";"12";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Shoulder Press (Machine)";"1";"13.607759999999999";"8";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Shoulder Press (Machine)";"2";"27.215519999999998";"8";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Shoulder Press (Machine)";"3";"40.82328";"7";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Shoulder Press (Machine)";"4";"40.82328";"4";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Shoulder Press (Machine)";"5";"20.41164";"8";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Bicep Curl (Dumbbell)";"1";"18.14368";"8";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Bicep Curl (Dumbbell)";"2";"18.14368";"6";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Bicep Curl (Dumbbell)";"3";"15.87572";"6";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Triceps Pushdown (Cable - Straight Bar)";"1";"30.61746";"8";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Triceps Pushdown (Cable - Straight Bar)";"2";"30.61746";"7";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Triceps Pushdown (Cable - Straight Bar)";"3";"28.3495";"10";"";"";"";"";""
"18";"2026-03-13 17:47:29";"Midday Workout";"3344";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Chest Press (Machine)";"1";"61.23492";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Chest Press (Machine)";"2";"81.64656";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Chest Press (Machine)";"3";"88.45044";"7";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Chest Press (Machine)";"4";"68.0388";"10";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lat Pulldown (Cable)";"Note";"";"";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lat Pulldown (Cable)";"1";"54.431039999999996";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lat Pulldown (Cable)";"2";"68.0388";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lat Pulldown (Cable)";"3";"68.0388";"7";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lat Pulldown (Cable)";"4";"54.431039999999996";"10";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Row (Cable)";"1";"54.431039999999996";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Row (Cable)";"2";"68.0388";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Row (Cable)";"3";"68.0388";"6";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Row (Cable)";"4";"54.431039999999996";"10";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Overhead Press (Dumbbell)";"1";"9.07184";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Overhead Press (Dumbbell)";"2";"18.14368";"10";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Overhead Press (Dumbbell)";"3";"18.14368";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Overhead Press (Dumbbell)";"4";"11.3398";"10";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Bicep Curl (Cable)";"1";"21.54562";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Bicep Curl (Cable)";"2";"26.08154";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Bicep Curl (Cable)";"3";"26.08154";"7";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Bicep Curl (Cable)";"4";"19.27766";"10";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Triceps Pushdown (Cable - Straight Bar)";"1";"19.27766";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Triceps Pushdown (Cable - Straight Bar)";"2";"32.885419999999996";"9";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Triceps Pushdown (Cable - Straight Bar)";"3";"30.61746";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Triceps Pushdown (Cable - Straight Bar)";"4";"23.813579999999998";"14";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Pullover (Machine)";"1";"23.813579999999998";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Pullover (Machine)";"2";"26.08154";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Pullover (Machine)";"3";"28.3495";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lateral Raise (Cable)";"1";"5.6699";"8";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lateral Raise (Cable)";"2";"3.4019399999999997";"10";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lateral Raise (Cable)";"3";"3.4019399999999997";"12";"";"";"";"";""
"19";"2026-03-17 16:23:44";"Midday Workout";"4523";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Chest Press (Machine)";"1";"61.23492";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Chest Press (Machine)";"2";"88.45044";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Chest Press (Machine)";"3";"90.7184";"5";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Chest Press (Machine)";"4";"68.0388";"12";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lat Pulldown (Cable)";"Note";"";"";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lat Pulldown (Cable)";"1";"54.431039999999996";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lat Pulldown (Cable)";"2";"68.0388";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lat Pulldown (Cable)";"3";"61.23492";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lat Pulldown (Cable)";"4";"54.431039999999996";"11";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Seated Row (Cable)";"1";"54.431039999999996";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Seated Row (Cable)";"2";"68.0388";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Seated Row (Cable)";"3";"68.0388";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Seated Row (Cable)";"4";"54.431039999999996";"12";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Shoulder Press (Machine)";"1";"20.41164";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Shoulder Press (Machine)";"2";"40.82328";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Shoulder Press (Machine)";"3";"40.82328";"6";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Shoulder Press (Machine)";"4";"27.215519999999998";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Bicep Curl (Dumbbell)";"1";"18.14368";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Bicep Curl (Dumbbell)";"2";"18.14368";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Bicep Curl (Dumbbell)";"3";"18.14368";"6";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Triceps Pushdown (Cable - Straight Bar)";"1";"31.75144";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Triceps Pushdown (Cable - Straight Bar)";"2";"30.61746";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.885419999999996";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Pullover (Machine)";"1";"26.08154";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Pullover (Machine)";"2";"26.08154";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Pullover (Machine)";"3";"26.08154";"8";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lateral Raise (Dumbbell)";"1";"4.53592";"10";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lateral Raise (Dumbbell)";"2";"4.53592";"10";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lateral Raise (Dumbbell)";"3";"4.53592";"10";"";"";"";"";""
"20";"2026-03-23 17:39:51";"Midday Workout";"3568";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"1";"47.627159999999996";"8";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"2";"61.23492";"8";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"3";"88.45044";"6";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"4";"88.45044";"6";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"5";"88.45044";"4";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"6";"74.84268";"7";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Chest Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Bench Press (Dumbbell)";"1";"18.14368";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Bench Press (Dumbbell)";"2";"18.14368";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Bench Press (Dumbbell)";"3";"18.14368";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Cable Fly";"1";"10.20582";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Cable Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Cable Fly";"2";"7.93786";"12";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Cable Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Cable Fly";"3";"7.93786";"15";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Incline Cable Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lat Pulldown (Cable)";"1";"61.23492";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lat Pulldown (Cable)";"2";"54.431039999999996";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lat Pulldown (Cable)";"3";"54.431039999999996";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lat Pulldown (Cable)";"4";"54.431039999999996";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Seated Row (Cable)";"1";"54.431039999999996";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Seated Row (Cable)";"2";"54.431039999999996";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Seated Row (Cable)";"3";"54.431039999999996";"10";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Shoulder Press (Machine)";"1";"34.0194";"8";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Shoulder Press (Machine)";"2";"34.0194";"8";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Shoulder Press (Machine)";"3";"34.0194";"5";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lateral Raise (Cable)";"1";"3.4019399999999997";"12";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lateral Raise (Cable)";"2";"3.4019399999999997";"12";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lateral Raise (Cable)";"3";"3.4019399999999997";"12";"";"";"";"";""
"21";"2026-03-26 18:24:52";"Midday Workout";"4942";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
